time(s)	cellId	rnti	lcid	packetSize
0.453502	2	1	4	945
0.453502	2	1	5	945
0.453602	2	1	4	945
0.453602	2	1	5	945
0.453702	2	1	4	945
0.453702	2	1	5	945
0.453802	2	1	4	945
0.453802	2	1	5	945
0.453902	2	1	4	945
0.453902	2	1	5	945
0.454002	2	1	4	945
0.454002	2	1	5	945
0.454102	2	1	4	945
0.454102	2	1	5	945
0.454202	2	1	4	945
0.454202	2	1	5	945
0.454302	2	1	4	945
0.454302	2	1	5	945
0.454402	2	1	4	945
0.454402	2	1	5	945
0.454502	2	1	4	945
0.454502	2	1	5	945
0.454602	2	1	4	945
0.454602	2	1	5	945
0.454702	2	1	4	945
0.454702	2	1	5	945
0.454802	2	1	4	945
0.454802	2	1	5	945
0.454902	2	1	4	945
0.454902	2	1	5	945
0.455002	2	1	4	945
0.455002	2	1	5	945
0.455102	2	1	4	945
0.455102	2	1	5	945
0.455202	2	1	4	945
0.455202	2	1	5	945
0.455302	2	1	4	945
0.455302	2	1	5	945
0.455402	2	1	4	945
0.455402	2	1	5	945
0.455502	2	1	4	945
0.455502	2	1	5	945
0.455602	2	1	4	945
0.455602	2	1	5	945
0.455702	2	1	4	945
0.455702	2	1	5	945
0.455802	2	1	4	945
0.455802	2	1	5	945
0.455902	2	1	4	945
0.455902	2	1	5	945
0.456002	2	1	4	945
0.456002	2	1	5	945
0.456102	2	1	4	945
0.456102	2	1	5	945
0.456202	2	1	4	945
0.456202	2	1	5	945
0.456302	2	1	4	945
0.456302	2	1	5	945
0.456402	2	1	4	945
0.456402	2	1	5	945
0.456502	2	1	4	945
0.456502	2	1	5	945
0.456602	2	1	4	945
0.456602	2	1	5	945
0.456702	2	1	4	945
0.456702	2	1	5	945
0.456802	2	1	4	945
0.456802	2	1	5	945
0.456902	2	1	4	945
0.456902	2	1	5	945
0.457002	2	1	4	945
0.457002	2	1	5	945
0.457102	2	1	4	945
0.457102	2	1	5	945
0.457202	2	1	4	945
0.457202	2	1	5	945
0.457302	2	1	4	945
0.457302	2	1	5	945
0.457402	2	1	4	945
0.457402	2	1	5	945
0.457502	2	1	4	945
0.457502	2	1	5	945
0.457602	2	1	4	945
0.457602	2	1	5	945
0.457702	2	1	4	945
0.457702	2	1	5	945
0.457802	2	1	4	945
0.457802	2	1	5	945
0.457902	2	1	4	945
0.457902	2	1	5	945
0.458002	2	1	4	945
0.458002	2	1	5	945
0.458102	2	1	4	945
0.458102	2	1	5	945
0.458202	2	1	4	945
0.458202	2	1	5	945
0.458302	2	1	4	945
0.458302	2	1	5	945
0.458402	2	1	4	945
0.458402	2	1	5	945
0.458502	2	1	4	945
0.458502	2	1	5	945
0.458602	2	1	4	945
0.458602	2	1	5	945
0.458702	2	1	4	945
0.458702	2	1	5	945
0.458802	2	1	4	945
0.458802	2	1	5	945
0.458902	2	1	4	945
0.458902	2	1	5	945
0.459002	2	1	4	945
0.459002	2	1	5	945
0.459102	2	1	4	945
0.459102	2	1	5	945
0.459202	2	1	4	945
0.459202	2	1	5	945
0.459302	2	1	4	945
0.459302	2	1	5	945
0.459402	2	1	4	945
0.459402	2	1	5	945
0.459502	2	1	4	945
0.459502	2	1	5	945
0.459602	2	1	4	945
0.459602	2	1	5	945
0.459702	2	1	4	945
0.459702	2	1	5	945
0.459802	2	1	4	945
0.459802	2	1	5	945
0.459902	2	1	4	945
0.459902	2	1	5	945
0.460002	2	1	4	945
0.460002	2	1	5	945
0.460102	2	1	4	945
0.460102	2	1	5	945
0.460202	2	1	4	945
0.460202	2	1	5	945
0.460302	2	1	4	945
0.460302	2	1	5	945
0.460402	2	1	4	945
0.460402	2	1	5	945
0.460502	2	1	4	945
0.460502	2	1	5	945
0.460602	2	1	4	945
0.460602	2	1	5	945
0.460702	2	1	4	945
0.460702	2	1	5	945
0.460802	2	1	4	945
0.460802	2	1	5	945
0.460902	2	1	4	945
0.460902	2	1	5	945
0.461002	2	1	4	945
0.461002	2	1	5	945
0.461102	2	1	4	945
0.461102	2	1	5	945
0.461202	2	1	4	945
0.461202	2	1	5	945
0.461302	2	1	4	945
0.461302	2	1	5	945
0.461402	2	1	4	945
0.461402	2	1	5	945
0.461502	2	1	4	945
0.461502	2	1	5	945
0.461602	2	1	4	945
0.461602	2	1	5	945
0.461702	2	1	4	945
0.461702	2	1	5	945
0.461802	2	1	4	945
0.461802	2	1	5	945
0.461902	2	1	4	945
0.461902	2	1	5	945
0.462002	2	1	4	945
0.462002	2	1	5	945
0.462102	2	1	4	945
0.462102	2	1	5	945
0.462202	2	1	4	945
0.462202	2	1	5	945
0.462302	2	1	4	945
0.462302	2	1	5	945
0.462402	2	1	4	945
0.462402	2	1	5	945
0.462502	2	1	4	945
0.462502	2	1	5	945
0.462602	2	1	4	945
0.462602	2	1	5	945
0.462702	2	1	4	945
0.462702	2	1	5	945
0.462802	2	1	4	945
0.462802	2	1	5	945
0.462902	2	1	4	945
0.462902	2	1	5	945
0.463002	2	1	4	945
0.463002	2	1	5	945
0.463102	2	1	4	945
0.463102	2	1	5	945
0.463202	2	1	4	945
0.463202	2	1	5	945
0.463302	2	1	4	945
0.463302	2	1	5	945
0.463402	2	1	4	945
0.463402	2	1	5	945
0.463502	2	1	4	945
0.463502	2	1	5	945
0.463602	2	1	4	945
0.463602	2	1	5	945
0.463702	2	1	4	945
0.463702	2	1	5	945
0.463802	2	1	4	945
0.463802	2	1	5	945
0.463902	2	1	4	945
0.463902	2	1	5	945
0.464002	2	1	4	945
0.464002	2	1	5	945
0.464102	2	1	4	945
0.464102	2	1	5	945
0.464202	2	1	4	945
0.464202	2	1	5	945
0.464302	2	1	4	945
0.464302	2	1	5	945
0.464402	2	1	4	945
0.464402	2	1	5	945
0.464502	2	1	4	945
0.464502	2	1	5	945
0.464602	2	1	4	945
0.464602	2	1	5	945
0.464702	2	1	4	945
0.464702	2	1	5	945
0.464802	2	1	4	945
0.464802	2	1	5	945
0.464902	2	1	4	945
0.464902	2	1	5	945
0.465002	2	1	4	945
0.465002	2	1	5	945
0.465102	2	1	4	945
0.465102	2	1	5	945
0.465202	2	1	4	945
0.465202	2	1	5	945
0.465302	2	1	4	945
0.465302	2	1	5	945
0.465402	2	1	4	945
0.465402	2	1	5	945
0.465502	2	1	4	945
0.465502	2	1	5	945
0.465602	2	1	4	945
0.465602	2	1	5	945
0.465702	2	1	4	945
0.465702	2	1	5	945
0.465802	2	1	4	945
0.465802	2	1	5	945
0.465902	2	1	4	945
0.465902	2	1	5	945
0.466002	2	1	4	945
0.466002	2	1	5	945
0.466102	2	1	4	945
0.466102	2	1	5	945
0.466202	2	1	4	945
0.466202	2	1	5	945
0.466302	2	1	4	945
0.466302	2	1	5	945
0.466402	2	1	4	945
0.466402	2	1	5	945
0.466502	2	1	4	945
0.466502	2	1	5	945
0.466602	2	1	4	945
0.466602	2	1	5	945
0.466702	2	1	4	945
0.466702	2	1	5	945
0.466802	2	1	4	945
0.466802	2	1	5	945
0.466902	2	1	4	945
0.466902	2	1	5	945
0.467002	2	1	4	945
0.467002	2	1	5	945
0.467102	2	1	4	945
0.467102	2	1	5	945
0.467202	2	1	4	945
0.467202	2	1	5	945
0.467302	2	1	4	945
0.467302	2	1	5	945
0.467402	2	1	4	945
0.467402	2	1	5	945
0.467502	2	1	4	945
0.467502	2	1	5	945
0.467602	2	1	4	945
0.467602	2	1	5	945
0.467702	2	1	4	945
0.467702	2	1	5	945
0.467802	2	1	4	945
0.467802	2	1	5	945
0.467902	2	1	4	945
0.467902	2	1	5	945
0.468002	2	1	4	945
0.468002	2	1	5	945
0.468102	2	1	4	945
0.468102	2	1	5	945
0.468202	2	1	4	945
0.468202	2	1	5	945
0.468302	2	1	4	945
0.468302	2	1	5	945
0.468402	2	1	4	945
0.468402	2	1	5	945
0.468502	2	1	4	945
0.468502	2	1	5	945
0.468602	2	1	4	945
0.468602	2	1	5	945
0.468702	2	1	4	945
0.468702	2	1	5	945
0.468802	2	1	4	945
0.468802	2	1	5	945
0.468902	2	1	4	945
0.468902	2	1	5	945
0.469002	2	1	4	945
0.469002	2	1	5	945
0.469102	2	1	4	945
0.469102	2	1	5	945
0.469202	2	1	4	945
0.469202	2	1	5	945
0.469302	2	1	4	945
0.469302	2	1	5	945
0.469402	2	1	4	945
0.469402	2	1	5	945
0.469502	2	1	4	945
0.469502	2	1	5	945
0.469602	2	1	4	945
0.469602	2	1	5	945
0.469702	2	1	4	945
0.469702	2	1	5	945
0.469802	2	1	4	945
0.469802	2	1	5	945
0.469902	2	1	4	945
0.469902	2	1	5	945
0.470002	2	1	4	945
0.470002	2	1	5	945
0.470102	2	1	4	945
0.470102	2	1	5	945
0.470202	2	1	4	945
0.470202	2	1	5	945
0.470302	2	1	4	945
0.470302	2	1	5	945
0.470402	2	1	4	945
0.470402	2	1	5	945
0.470502	2	1	4	945
0.470502	2	1	5	945
0.470602	2	1	4	945
0.470602	2	1	5	945
0.470702	2	1	4	945
0.470702	2	1	5	945
0.470802	2	1	4	945
0.470802	2	1	5	945
0.470902	2	1	4	945
0.470902	2	1	5	945
0.471002	2	1	4	945
0.471002	2	1	5	945
0.471102	2	1	4	945
0.471102	2	1	5	945
0.471202	2	1	4	945
0.471202	2	1	5	945
0.471302	2	1	4	945
0.471302	2	1	5	945
0.471402	2	1	4	945
0.471402	2	1	5	945
0.471502	2	1	4	945
0.471502	2	1	5	945
0.471602	2	1	4	945
0.471602	2	1	5	945
0.471702	2	1	4	945
0.471702	2	1	5	945
0.471802	2	1	4	945
0.471802	2	1	5	945
0.471902	2	1	4	945
0.471902	2	1	5	945
0.472002	2	1	4	945
0.472002	2	1	5	945
0.472102	2	1	4	945
0.472102	2	1	5	945
0.472202	2	1	4	945
0.472202	2	1	5	945
0.472302	2	1	4	945
0.472302	2	1	5	945
0.472402	2	1	4	945
0.472402	2	1	5	945
0.472502	2	1	4	945
0.472502	2	1	5	945
0.472602	2	1	4	945
0.472602	2	1	5	945
0.472702	2	1	4	945
0.472702	2	1	5	945
0.472802	2	1	4	945
0.472802	2	1	5	945
0.472902	2	1	4	945
0.472902	2	1	5	945
0.473002	2	1	4	945
0.473002	2	1	5	945
0.473102	2	1	4	945
0.473102	2	1	5	945
0.473202	2	1	4	945
0.473202	2	1	5	945
0.473302	2	1	4	945
0.473302	2	1	5	945
0.473402	2	1	4	945
0.473402	2	1	5	945
0.473502	2	1	4	945
0.473502	2	1	5	945
0.473602	2	1	4	945
0.473602	2	1	5	945
0.473702	2	1	4	945
0.473702	2	1	5	945
0.473802	2	1	4	945
0.473802	2	1	5	945
0.473902	2	1	4	945
0.473902	2	1	5	945
0.474002	2	1	4	945
0.474002	2	1	5	945
0.474102	2	1	4	945
0.474102	2	1	5	945
0.474202	2	1	4	945
0.474202	2	1	5	945
0.474302	2	1	4	945
0.474302	2	1	5	945
0.474402	2	1	4	945
0.474402	2	1	5	945
0.474502	2	1	4	945
0.474502	2	1	5	945
0.474602	2	1	4	945
0.474602	2	1	5	945
0.474702	2	1	4	945
0.474702	2	1	5	945
0.474802	2	1	4	945
0.474802	2	1	5	945
0.474902	2	1	4	945
0.474902	2	1	5	945
0.475002	2	1	4	945
0.475002	2	1	5	945
0.475102	2	1	4	945
0.475102	2	1	5	945
0.475202	2	1	4	945
0.475202	2	1	5	945
0.475302	2	1	4	945
0.475302	2	1	5	945
0.475402	2	1	4	945
0.475402	2	1	5	945
0.475502	2	1	4	945
0.475502	2	1	5	945
0.475602	2	1	4	945
0.475602	2	1	5	945
0.475702	2	1	4	945
0.475702	2	1	5	945
0.475802	2	1	4	945
0.475802	2	1	5	945
0.475902	2	1	4	945
0.475902	2	1	5	945
0.476002	2	1	4	945
0.476002	2	1	5	945
0.476102	2	1	4	945
0.476102	2	1	5	945
0.476202	2	1	4	945
0.476202	2	1	5	945
0.476302	2	1	4	945
0.476302	2	1	5	945
0.476402	2	1	4	945
0.476402	2	1	5	945
0.476502	2	1	4	945
0.476502	2	1	5	945
0.476602	2	1	4	945
0.476602	2	1	5	945
0.476702	2	1	4	945
0.476702	2	1	5	945
0.476802	2	1	4	945
0.476802	2	1	5	945
0.476902	2	1	4	945
0.476902	2	1	5	945
0.477002	2	1	4	945
0.477002	2	1	5	945
0.477102	2	1	4	945
0.477102	2	1	5	945
0.477202	2	1	4	945
0.477202	2	1	5	945
0.477302	2	1	4	945
0.477302	2	1	5	945
0.477402	2	1	4	945
0.477402	2	1	5	945
0.477502	2	1	4	945
0.477502	2	1	5	945
0.477602	2	1	4	945
0.477602	2	1	5	945
0.477702	2	1	4	945
0.477702	2	1	5	945
0.477802	2	1	4	945
0.477802	2	1	5	945
0.477902	2	1	4	945
0.477902	2	1	5	945
0.478002	2	1	4	945
0.478002	2	1	5	945
0.478102	2	1	4	945
0.478102	2	1	5	945
0.478202	2	1	4	945
0.478202	2	1	5	945
0.478302	2	1	4	945
0.478302	2	1	5	945
0.478402	2	1	4	945
0.478402	2	1	5	945
0.478502	2	1	4	945
0.478502	2	1	5	945
0.478602	2	1	4	945
0.478602	2	1	5	945
0.478702	2	1	4	945
0.478702	2	1	5	945
0.478802	2	1	4	945
0.478802	2	1	5	945
0.478902	2	1	4	945
0.478902	2	1	5	945
0.479002	2	1	4	945
0.479002	2	1	5	945
0.479102	2	1	4	945
0.479102	2	1	5	945
0.479202	2	1	4	945
0.479202	2	1	5	945
0.479302	2	1	4	945
0.479302	2	1	5	945
0.479402	2	1	4	945
0.479402	2	1	5	945
0.479502	2	1	4	945
0.479502	2	1	5	945
0.479602	2	1	4	945
0.479602	2	1	5	945
0.479702	2	1	4	945
0.479702	2	1	5	945
0.479802	2	1	4	945
0.479802	2	1	5	945
0.479902	2	1	4	945
0.479902	2	1	5	945
0.480002	2	1	4	945
0.480002	2	1	5	945
0.480102	2	1	4	945
0.480102	2	1	5	945
0.480202	2	1	4	945
0.480202	2	1	5	945
0.480302	2	1	4	945
0.480302	2	1	5	945
0.480402	2	1	4	945
0.480402	2	1	5	945
0.480502	2	1	4	945
0.480502	2	1	5	945
0.480602	2	1	4	945
0.480602	2	1	5	945
0.480702	2	1	4	945
0.480702	2	1	5	945
0.480802	2	1	4	945
0.480802	2	1	5	945
0.480902	2	1	4	945
0.480902	2	1	5	945
0.481002	2	1	4	945
0.481002	2	1	5	945
0.481102	2	1	4	945
0.481102	2	1	5	945
0.481202	2	1	4	945
0.481202	2	1	5	945
0.481302	2	1	4	945
0.481302	2	1	5	945
0.481402	2	1	4	945
0.481402	2	1	5	945
0.481502	2	1	4	945
0.481502	2	1	5	945
0.481602	2	1	4	945
0.481602	2	1	5	945
0.481702	2	1	4	945
0.481702	2	1	5	945
0.481802	2	1	4	945
0.481802	2	1	5	945
0.481902	2	1	4	945
0.481902	2	1	5	945
0.482002	2	1	4	945
0.482002	2	1	5	945
0.482102	2	1	4	945
0.482102	2	1	5	945
0.482202	2	1	4	945
0.482202	2	1	5	945
0.482302	2	1	4	945
0.482302	2	1	5	945
0.482402	2	1	4	945
0.482402	2	1	5	945
0.482502	2	1	4	945
0.482502	2	1	5	945
0.482602	2	1	4	945
0.482602	2	1	5	945
0.482702	2	1	4	945
0.482702	2	1	5	945
0.482802	2	1	4	945
0.482802	2	1	5	945
0.482902	2	1	4	945
0.482902	2	1	5	945
0.483002	2	1	4	945
0.483002	2	1	5	945
0.483102	2	1	4	945
0.483102	2	1	5	945
0.483202	2	1	4	945
0.483202	2	1	5	945
0.483302	2	1	4	945
0.483302	2	1	5	945
0.483402	2	1	4	945
0.483402	2	1	5	945
0.483502	2	1	4	945
0.483502	2	1	5	945
0.483602	2	1	4	945
0.483602	2	1	5	945
0.483702	2	1	4	945
0.483702	2	1	5	945
0.483802	2	1	4	945
0.483802	2	1	5	945
0.483902	2	1	4	945
0.483902	2	1	5	945
0.484002	2	1	4	945
0.484002	2	1	5	945
0.484102	2	1	4	945
0.484102	2	1	5	945
0.484202	2	1	4	945
0.484202	2	1	5	945
0.484302	2	1	4	945
0.484302	2	1	5	945
0.484402	2	1	4	945
0.484402	2	1	5	945
0.484502	2	1	4	945
0.484502	2	1	5	945
0.484602	2	1	4	945
0.484602	2	1	5	945
0.484702	2	1	4	945
0.484702	2	1	5	945
0.484802	2	1	4	945
0.484802	2	1	5	945
0.484902	2	1	4	945
0.484902	2	1	5	945
0.485002	2	1	4	945
0.485002	2	1	5	945
0.485102	2	1	4	945
0.485102	2	1	5	945
0.485202	2	1	4	945
0.485202	2	1	5	945
0.485302	2	1	4	945
0.485302	2	1	5	945
0.485402	2	1	4	945
0.485402	2	1	5	945
0.485502	2	1	4	945
0.485502	2	1	5	945
0.485602	2	1	4	945
0.485602	2	1	5	945
0.485702	2	1	4	945
0.485702	2	1	5	945
0.485802	2	1	4	945
0.485802	2	1	5	945
0.485902	2	1	4	945
0.485902	2	1	5	945
0.486002	2	1	4	945
0.486002	2	1	5	945
0.486102	2	1	4	945
0.486102	2	1	5	945
0.486202	2	1	4	945
0.486202	2	1	5	945
0.486302	2	1	4	945
0.486302	2	1	5	945
0.486402	2	1	4	945
0.486402	2	1	5	945
0.486502	2	1	4	945
0.486502	2	1	5	945
0.486602	2	1	4	945
0.486602	2	1	5	945
0.486702	2	1	4	945
0.486702	2	1	5	945
0.486802	2	1	4	945
0.486802	2	1	5	945
0.486902	2	1	4	945
0.486902	2	1	5	945
0.487002	2	1	4	945
0.487002	2	1	5	945
0.487102	2	1	4	945
0.487102	2	1	5	945
0.487202	2	1	4	945
0.487202	2	1	5	945
0.487302	2	1	4	945
0.487302	2	1	5	945
0.487402	2	1	4	945
0.487402	2	1	5	945
0.487502	2	1	4	945
0.487502	2	1	5	945
0.487602	2	1	4	945
0.487602	2	1	5	945
0.487702	2	1	4	945
0.487702	2	1	5	945
0.487802	2	1	4	945
0.487802	2	1	5	945
0.487902	2	1	4	945
0.487902	2	1	5	945
0.488002	2	1	4	945
0.488002	2	1	5	945
0.488102	2	1	4	945
0.488102	2	1	5	945
0.488202	2	1	4	945
0.488202	2	1	5	945
0.488302	2	1	4	945
0.488302	2	1	5	945
0.488402	2	1	4	945
0.488402	2	1	5	945
0.488502	2	1	4	945
0.488502	2	1	5	945
0.488602	2	1	4	945
0.488602	2	1	5	945
0.488702	2	1	4	945
0.488702	2	1	5	945
0.488802	2	1	4	945
0.488802	2	1	5	945
0.488902	2	1	4	945
0.488902	2	1	5	945
0.489002	2	1	4	945
0.489002	2	1	5	945
0.489102	2	1	4	945
0.489102	2	1	5	945
0.489202	2	1	4	945
0.489202	2	1	5	945
0.489302	2	1	4	945
0.489302	2	1	5	945
0.489402	2	1	4	945
0.489402	2	1	5	945
0.489502	2	1	4	945
0.489502	2	1	5	945
0.489602	2	1	4	945
0.489602	2	1	5	945
0.489702	2	1	4	945
0.489702	2	1	5	945
0.489802	2	1	4	945
0.489802	2	1	5	945
0.489902	2	1	4	945
0.489902	2	1	5	945
0.490002	2	1	4	945
0.490002	2	1	5	945
0.490102	2	1	4	945
0.490102	2	1	5	945
0.490202	2	1	4	945
0.490202	2	1	5	945
0.490302	2	1	4	945
0.490302	2	1	5	945
0.490402	2	1	4	945
0.490402	2	1	5	945
0.490502	2	1	4	945
0.490502	2	1	5	945
0.490602	2	1	4	945
0.490602	2	1	5	945
0.490702	2	1	4	945
0.490702	2	1	5	945
0.490802	2	1	4	945
0.490802	2	1	5	945
0.490902	2	1	4	945
0.490902	2	1	5	945
0.491002	2	1	4	945
0.491002	2	1	5	945
0.491102	2	1	4	945
0.491102	2	1	5	945
0.491202	2	1	4	945
0.491202	2	1	5	945
0.491302	2	1	4	945
0.491302	2	1	5	945
0.491402	2	1	4	945
0.491402	2	1	5	945
0.491502	2	1	4	945
0.491502	2	1	5	945
0.491602	2	1	4	945
0.491602	2	1	5	945
0.491702	2	1	4	945
0.491702	2	1	5	945
0.491802	2	1	4	945
0.491802	2	1	5	945
0.491902	2	1	4	945
0.491902	2	1	5	945
0.492002	2	1	4	945
0.492002	2	1	5	945
0.492102	2	1	4	945
0.492102	2	1	5	945
0.492202	2	1	4	945
0.492202	2	1	5	945
0.492302	2	1	4	945
0.492302	2	1	5	945
0.492402	2	1	4	945
0.492402	2	1	5	945
0.492502	2	1	4	945
0.492502	2	1	5	945
0.492602	2	1	4	945
0.492602	2	1	5	945
0.492702	2	1	4	945
0.492702	2	1	5	945
0.492802	2	1	4	945
0.492802	2	1	5	945
0.492902	2	1	4	945
0.492902	2	1	5	945
0.493002	2	1	4	945
0.493002	2	1	5	945
0.493102	2	1	4	945
0.493102	2	1	5	945
0.493202	2	1	4	945
0.493202	2	1	5	945
0.493302	2	1	4	945
0.493302	2	1	5	945
0.493402	2	1	4	945
0.493402	2	1	5	945
0.493502	2	1	4	945
0.493502	2	1	5	945
0.493602	2	1	4	945
0.493602	2	1	5	945
0.493702	2	1	4	945
0.493702	2	1	5	945
0.493802	2	1	4	945
0.493802	2	1	5	945
0.493902	2	1	4	945
0.493902	2	1	5	945
0.494002	2	1	4	945
0.494002	2	1	5	945
0.494102	2	1	4	945
0.494102	2	1	5	945
0.494202	2	1	4	945
0.494202	2	1	5	945
0.494302	2	1	4	945
0.494302	2	1	5	945
0.494402	2	1	4	945
0.494402	2	1	5	945
0.494502	2	1	4	945
0.494502	2	1	5	945
0.494602	2	1	4	945
0.494602	2	1	5	945
0.494702	2	1	4	945
0.494702	2	1	5	945
0.494802	2	1	4	945
0.494802	2	1	5	945
0.494902	2	1	4	945
0.494902	2	1	5	945
0.495002	2	1	4	945
0.495002	2	1	5	945
0.495102	2	1	4	945
0.495102	2	1	5	945
0.495202	2	1	4	945
0.495202	2	1	5	945
0.495302	2	1	4	945
0.495302	2	1	5	945
0.495402	2	1	4	945
0.495402	2	1	5	945
0.495502	2	1	4	945
0.495502	2	1	5	945
0.495602	2	1	4	945
0.495602	2	1	5	945
0.495702	2	1	4	945
0.495702	2	1	5	945
0.495802	2	1	4	945
0.495802	2	1	5	945
0.495902	2	1	4	945
0.495902	2	1	5	945
0.496002	2	1	4	945
0.496002	2	1	5	945
0.496102	2	1	4	945
0.496102	2	1	5	945
0.496202	2	1	4	945
0.496202	2	1	5	945
0.496302	2	1	4	945
0.496302	2	1	5	945
0.496402	2	1	4	945
0.496402	2	1	5	945
0.496502	2	1	4	945
0.496502	2	1	5	945
0.496602	2	1	4	945
0.496602	2	1	5	945
0.496702	2	1	4	945
0.496702	2	1	5	945
0.496802	2	1	4	945
0.496802	2	1	5	945
0.496902	2	1	4	945
0.496902	2	1	5	945
0.497002	2	1	4	945
0.497002	2	1	5	945
0.497102	2	1	4	945
0.497102	2	1	5	945
0.497202	2	1	4	945
0.497202	2	1	5	945
0.497302	2	1	4	945
0.497302	2	1	5	945
0.497402	2	1	4	945
0.497402	2	1	5	945
0.497502	2	1	4	945
0.497502	2	1	5	945
0.497602	2	1	4	945
0.497602	2	1	5	945
0.497702	2	1	4	945
0.497702	2	1	5	945
0.497802	2	1	4	945
0.497802	2	1	5	945
0.497902	2	1	4	945
0.497902	2	1	5	945
0.498002	2	1	4	945
0.498002	2	1	5	945
0.498102	2	1	4	945
0.498102	2	1	5	945
0.498202	2	1	4	945
0.498202	2	1	5	945
0.498302	2	1	4	945
0.498302	2	1	5	945
0.498402	2	1	4	945
0.498402	2	1	5	945
0.498502	2	1	4	945
0.498502	2	1	5	945
0.498602	2	1	4	945
0.498602	2	1	5	945
0.498702	2	1	4	945
0.498702	2	1	5	945
0.498802	2	1	4	945
0.498802	2	1	5	945
0.498902	2	1	4	945
0.498902	2	1	5	945
0.499002	2	1	4	945
0.499002	2	1	5	945
0.499102	2	1	4	945
0.499102	2	1	5	945
0.499202	2	1	4	945
0.499202	2	1	5	945
0.499302	2	1	4	945
0.499302	2	1	5	945
0.499402	2	1	4	945
0.499402	2	1	5	945
0.499502	2	1	4	945
0.499502	2	1	5	945
0.499602	2	1	4	945
0.499602	2	1	5	945
0.499702	2	1	4	945
0.499702	2	1	5	945
0.499802	2	1	4	945
0.499802	2	1	5	945
0.499902	2	1	4	945
0.499902	2	1	5	945
0.500002	2	1	4	945
0.500002	2	1	5	945
0.500102	2	1	4	945
0.500102	2	1	5	945
0.500202	2	1	4	945
0.500202	2	1	5	945
0.500302	2	1	4	945
0.500302	2	1	5	945
0.500402	2	1	4	945
0.500402	2	1	5	945
0.500502	2	1	4	945
0.500502	2	1	5	945
0.500602	2	1	4	945
0.500602	2	1	5	945
0.500702	2	1	4	945
0.500702	2	1	5	945
0.500802	2	1	4	945
0.500802	2	1	5	945
0.500902	2	1	4	945
0.500902	2	1	5	945
0.501002	2	1	4	945
0.501002	2	1	5	945
0.501102	2	1	4	945
0.501102	2	1	5	945
0.501202	2	1	4	945
0.501202	2	1	5	945
0.501302	2	1	4	945
0.501302	2	1	5	945
0.501402	2	1	4	945
0.501402	2	1	5	945
0.501502	2	1	4	945
0.501502	2	1	5	945
0.501602	2	1	4	945
0.501602	2	1	5	945
0.501702	2	1	4	945
0.501702	2	1	5	945
0.501802	2	1	4	945
0.501802	2	1	5	945
0.501902	2	1	4	945
0.501902	2	1	5	945
0.502002	2	1	4	945
0.502002	2	1	5	945
0.502102	2	1	4	945
0.502102	2	1	5	945
0.502202	2	1	4	945
0.502202	2	1	5	945
0.502302	2	1	4	945
0.502302	2	1	5	945
0.502402	2	1	4	945
0.502402	2	1	5	945
0.502502	2	1	4	945
0.502502	2	1	5	945
0.502602	2	1	4	945
0.502602	2	1	5	945
0.502702	2	1	4	945
0.502702	2	1	5	945
0.502802	2	1	4	945
0.502802	2	1	5	945
0.502902	2	1	4	945
0.502902	2	1	5	945
0.503002	2	1	4	945
0.503002	2	1	5	945
0.503102	2	1	4	945
0.503102	2	1	5	945
0.503202	2	1	4	945
0.503202	2	1	5	945
0.503302	2	1	4	945
0.503302	2	1	5	945
0.503402	2	1	4	945
0.503402	2	1	5	945
0.503502	2	1	4	945
0.503502	2	1	5	945
0.503602	2	1	4	945
0.503602	2	1	5	945
0.503702	2	1	4	945
0.503702	2	1	5	945
0.503802	2	1	4	945
0.503802	2	1	5	945
0.503902	2	1	4	945
0.503902	2	1	5	945
0.504002	2	1	4	945
0.504002	2	1	5	945
0.504102	2	1	4	945
0.504102	2	1	5	945
0.504202	2	1	4	945
0.504202	2	1	5	945
0.504302	2	1	4	945
0.504302	2	1	5	945
0.504402	2	1	4	945
0.504402	2	1	5	945
0.504502	2	1	4	945
0.504502	2	1	5	945
0.504602	2	1	4	945
0.504602	2	1	5	945
0.504702	2	1	4	945
0.504702	2	1	5	945
0.504802	2	1	4	945
0.504802	2	1	5	945
0.504902	2	1	4	945
0.504902	2	1	5	945
0.505002	2	1	4	945
0.505002	2	1	5	945
0.505102	2	1	4	945
0.505102	2	1	5	945
0.505202	2	1	4	945
0.505202	2	1	5	945
0.505302	2	1	4	945
0.505302	2	1	5	945
0.505402	2	1	4	945
0.505402	2	1	5	945
0.505502	2	1	4	945
0.505502	2	1	5	945
0.505602	2	1	4	945
0.505602	2	1	5	945
0.505702	2	1	4	945
0.505702	2	1	5	945
0.505802	2	1	4	945
0.505802	2	1	5	945
0.505902	2	1	4	945
0.505902	2	1	5	945
0.506002	2	1	4	945
0.506002	2	1	5	945
0.506102	2	1	4	945
0.506102	2	1	5	945
0.506202	2	1	4	945
0.506202	2	1	5	945
0.506302	2	1	4	945
0.506302	2	1	5	945
0.506402	2	1	4	945
0.506402	2	1	5	945
0.506502	2	1	4	945
0.506502	2	1	5	945
0.506602	2	1	4	945
0.506602	2	1	5	945
0.506702	2	1	4	945
0.506702	2	1	5	945
0.506802	2	1	4	945
0.506802	2	1	5	945
0.506902	2	1	4	945
0.506902	2	1	5	945
0.507002	2	1	4	945
0.507002	2	1	5	945
0.507102	2	1	4	945
0.507102	2	1	5	945
0.507202	2	1	4	945
